widx,word,nseg,nsyll,nstress,pos,dep,m1a,m1b,m2a,m2b,mmean,sidx,sent,ambig1,ambig2,doc-freq,d-cp-1,d-cp-2,d-cp-3,d-inform-2,d-inform-3,corpus-freq,c-cp-1,c-cp-2,c-cp-3,c-inform-2,c-inform-3,bigram,trigram
10,advance,6.0,2.0,1.0,VB,advcl,3.0,3.0,3.0,3.0,-2.0,63,"And each of us must find a way to advance the purpose of the Nation , thus finding new purpose for ourselves .",6,5,1,0.000671140939597315,0.0277777777777778,1.0,5.16992500144231,0.0,15,0.000379910341159486,0.00598802395209581,0.0769230769230769,6.9073696884236,2.18572010448429,to advance,way to advance
11,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,63,"And each of us must find a way to advance the purpose of the Nation , thus finding new purpose for ourselves .",6,5,72,0.0483221476510067,1.0,1.0,2.25447828278002,0.330390496933931,2261,0.0572651520907732,0.266666666666667,0.428571428571429,2.74917326769894,0.87789225295395,advance the,to advance the
12,purpose,5.0,2.0,1.0,NN,dobj,3.0,3.0,3.0,3.0,-2.0,63,"And each of us must find a way to advance the purpose of the Nation , thus finding new purpose for ourselves .",6,5,3,0.00201342281879195,0.0138888888888889,1.0,4.77491437016481,0.333333333333333,33,0.00083580275055087,0.000884564352056612,0.25,6.10688456600622,1.58484444374359,the purpose,advance the purpose
13,of,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,63,"And each of us must find a way to advance the purpose of the Nation , thus finding new purpose for ourselves .",6,5,57,0.038255033557047,0.333333333333333,1.0,0.648362911907467,0.101996161249422,1691,0.0428285591267128,0.181818181818182,1.0,1.70240777240252,0.42749345896955,purpose of,the purpose of
14,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,63,"And each of us must find a way to advance the purpose of the Nation , thus finding new purpose for ourselves .",6,5,72,0.0483221476510067,0.0701754385964912,1.0,2.25447828278002,0.330390496933931,2261,0.0572651520907732,0.140745121230041,0.166666666666667,2.74917326769894,0.87789225295395,of the,purpose of the
15,Nation,5.0,2.0,1.0,NN,nmod:of,2.0,2.0,2.0,2.0,-1.0,63,"And each of us must find a way to advance the purpose of the Nation , thus finding new purpose for ourselves .",6,5,12,0.00805369127516779,0.0138888888888889,0.25,3.0456660541852,0.465413541726763,157,0.00397639490413596,0.00486510393631137,0.0168067226890756,4.45490017994966,2.21038218285602,the nation,of the nation
16,",",,,,",",,,,,,,63,"And each of us must find a way to advance the purpose of the Nation , thus finding new purpose for ourselves .",6,5
17,thus,3.0,1.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,63,"And each of us must find a way to advance the purpose of the Nation , thus finding new purpose for ourselves .",6,5,2,0.00134228187919463,0.0126582278481013,0.5,6.55556783511735,0.5,5,0.000126636780386495,0.000442477876106195,0.0263157894736842,9.63527423857246,1.04958550268872,", thus","nation , thus"
18,finding,6.0,2.0,1.0,VBG,xcomp,2.0,2.0,2.0,2.0,-1.0,63,"And each of us must find a way to advance the purpose of the Nation , thus finding new purpose for ourselves .",6,5,1,0.000671140939597315,0.5,1.0,1.0,0.0,1,2.53273560772991e-05,0.2,1.0,2.32192809488736,0.0,thus finding,", thus finding"
19,new,2.0,1.0,1.0,JJ,amod,2.0,2.0,3.0,2.0,-1.25,63,"And each of us must find a way to advance the purpose of the Nation , thus finding new purpose for ourselves .",6,5,5,0.00335570469798658,1.0,1.0,2.11699250014423,0.316992500144231,155,0.00392574019198136,1.0,1.0,5.01174271028487,1.98430177972326,finding new,thus finding new
20,purpose,5.0,2.0,1.0,NN,dobj,1.0,1.0,2.0,1.0,-0.25,63,"And each of us must find a way to advance the purpose of the Nation , thus finding new purpose for ourselves .",6,5,3,0.00201342281879195,0.2,1.0,4.77491437016481,0.333333333333333,33,0.00083580275055087,0.00645161290322581,1.0,6.10688456600622,1.58484444374359,new purpose,finding new purpose
21,for,3.0,1.0,1.0,IN,case,4.0,4.0,2.0,4.0,-2.5,63,"And each of us must find a way to advance the purpose of the Nation , thus finding new purpose for ourselves .",6,5,18,0.0120805369127517,0.333333333333333,1.0,2.4581436496934,0.111111111111111,447,0.0113213281665527,0.0303030303030303,1.0,3.64882859033514,0.891151486830728,purpose for,new purpose for
22,ourselves,7.0,3.0,1.0,PRP,nmod:for,5.0,5.0,1.0,5.0,-3.0,63,"And each of us must find a way to advance the purpose of the Nation , thus finding new purpose for ourselves .",6,5,3,0.00201342281879195,0.111111111111111,1.0,3.84976778950453,0.0,39,0.000987766887014665,0.0156599552572707,1.0,4.91488053296259,0.990162511404405,for ourselves,purpose for ourselves
23,.,,,,.,,,,,,,63,"And each of us must find a way to advance the purpose of the Nation , thus finding new purpose for ourselves .",6,5
1,Without,5.0,2.0,1.0,IN,case,4.0,4.0,4.0,4.0,-3.0,64,"Without this , we will simply become a nation of strangers .",5,4,5,0.00335570469798658,0.00892857142857143,0.0,3.5355439283282,0.2,28,0.000709165970164374,0.00244897959183673,0.0,6.44650764229395,1.02690121949381,<s> without,
2,this,3.0,1.0,1.0,DT,nmod:without,5.0,5.0,2.0,5.0,-3.25,64,"Without this , we will simply become a nation of strangers .",5,4,19,0.012751677852349,0.2,1.0,2.92269704461696,0.297045062619722,323,0.00818073601296761,0.0357142857142857,0.166666666666667,4.74961945634651,1.34904796006705,without this,<s> without this
3,",",,,,",",,,,,,,64,"Without this , we will simply become a nation of strangers .",5,4
4,we,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,64,"Without this , we will simply become a nation of strangers .",5,4,34,0.0228187919463087,0.0379746835443038,1.0,2.64463727622625,0.448685026525208,1021,0.0258592305549224,0.0858407079646018,0.25,3.31849557808692,1.00709304700192,", we","this , we"
5,will,3.0,1.0,1.0,MD,aux,3.0,3.0,2.0,3.0,-1.75,64,"Without this , we will simply become a nation of strangers .",5,4,18,0.0120805369127517,0.0882352941176471,0.333333333333333,2.42779584848446,0.917209722462608,330,0.0083580275055087,0.104799216454456,0.164948453608247,4.1570212343286,1.94791737813629,we will,", we will"
6,simply,6.0,2.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,64,"Without this , we will simply become a nation of strangers .",5,4,1,0.000671140939597315,0.0555555555555556,0.333333333333333,4.16992500144231,1.58496250072116,3,7.59820682318973e-05,0.00303030303030303,0.00934579439252336,8.03710456008893,4.31043051509372,will simply,we will simply
7,become,5.0,2.0,1.0,VB,root,2.0,2.0,2.0,2.0,-1.0,64,"Without this , we will simply become a nation of strangers .",5,4,3,0.00201342281879195,1.0,1.0,2.16395103210989,0.935784974019202,14,0.000354582985082187,0.333333333333333,1.0,6.11859487923298,1.61142568372775,simply become,will simply become
8,a,1.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,64,"Without this , we will simply become a nation of strangers .",5,4,32,0.0214765100671141,0.666666666666667,1.0,2.08109466916246,0.257710643702911,789,0.019983283944989,0.142857142857143,1.0,3.92641885050008,1.22415491206816,become a,simply become a
9,nation,5.0,2.0,1.0,NN,xcomp,2.0,2.0,2.0,2.0,-1.0,64,"Without this , we will simply become a nation of strangers .",5,4,12,0.00805369127516779,0.15625,1.0,3.0456660541852,0.465413541726763,157,0.00397639490413596,0.0544993662864385,1.0,4.45490017994966,2.21038218285602,a nation,become a nation
10,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,64,"Without this , we will simply become a nation of strangers .",5,4,57,0.038255033557047,0.166666666666667,0.4,0.648362911907467,0.101996161249422,1691,0.0428285591267128,0.0382165605095541,0.116279069767442,1.70240777240252,0.42749345896955,nation of,a nation of
11,strangers,8.0,2.0,1.0,NNS,nmod:of,1.0,1.0,1.0,1.0,0.0,64,"Without this , we will simply become a nation of strangers .",5,4,1,0.000671140939597315,0.0175438596491228,0.5,5.83289001416474,1.0,2,5.06547121545982e-05,0.000591366055588409,0.166666666666667,9.56440120377316,3.19615871138938,of strangers,nation of strangers
12,.,,,,.,,,,,,,64,"Without this , we will simply become a nation of strangers .",5,4
1,The,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,65,The third article is union .,1,1,72,0.0483221476510067,0.0357142857142857,0.0,2.25447828278002,0.330390496933931,2261,0.0572651520907732,0.0644897959183673,0.0,2.74917326769894,0.87789225295395,<s> the,
2,third,3.0,1.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,65,The third article is union .,1,1,1,0.000671140939597315,0.0138888888888889,0.25,6.16992500144231,2.0,9,0.000227946204695692,0.00132684652808492,0.00632911392405063,8.039964556341,2.68037900167676,the third,<s> the third
3,article,7.0,3.0,1.0,NN,nsubj,2.0,2.0,2.0,2.0,-1.0,65,The third article is union .,1,1,2,0.00134228187919463,1.0,1.0,0.0,0.0,2,5.06547121545982e-05,0.111111111111111,0.333333333333333,2.74592654816484,1.58496250072116,third article,the third article
4,is,2.0,1.0,1.0,VBZ,cop,3.0,3.0,2.0,3.0,-1.75,65,The third article is union .,1,1,32,0.0214765100671141,0.5,1.0,1.68095202939561,0.244199443404737,500,0.0126636780386495,0.5,1.0,3.30456875255596,1.21984204040818,article is,third article is
5,union,6.0,2.0,1.0,NN,root,1.0,1.0,1.0,1.0,0.0,65,The third article is union .,1,1,7,0.00469798657718121,0.03125,1.0,5.04766285817071,1.00634201705121,20,0.000506547121545982,0.002,1.0,6.69964981121648,2.5886048360961,is union,article is union
6,.,,,,.,,,,,,,65,The third article is union .,1,1
1,To,2.0,1.0,1.0,TO,case,4.0,4.0,4.0,4.0,-3.0,66,"To those who were small and few against the wilderness , the success of liberty demanded the strength of union .",6,5,36,0.0241610738255034,0.0178571428571429,0.0,1.89969993145096,0.243926658709018,1169,0.0296076792543626,0.0253061224489796,0.0,2.80922440399267,0.755386798616441,<s> to,
2,those,3.0,1.0,1.0,DT,nsubj,5.0,5.0,3.0,5.0,-3.5,66,"To those who were small and few against the wilderness , the success of liberty demanded the strength of union .",6,5,3,0.00201342281879195,0.0277777777777778,0.5,4.80197973111413,1.48647720621243,119,0.00301395537319859,0.0153977758768178,0.112903225806452,5.9170591815141,1.75588603919383,to those,<s> to those
3,who,2.0,1.0,1.0,WP,ref,5.0,5.0,3.0,5.0,-3.5,66,"To those who were small and few against the wilderness , the success of liberty demanded the strength of union .",6,5,9,0.00604026845637584,0.666666666666667,1.0,2.19450737072099,0.702436454987485,154,0.00390041283590406,0.445378151260504,0.5,3.40735011686213,1.17962836279856,those who,to those who
4,were,2.0,1.0,0.0,VBD,cop,4.0,4.0,3.0,4.0,-2.75,66,"To those who were small and few against the wilderness , the success of liberty demanded the strength of union .",6,5,1,0.000671140939597315,0.111111111111111,0.5,3.16992500144231,1.0,29,0.000734493326241674,0.00649350649350649,0.0188679245283019,5.42224196343523,2.77756122004632,who were,those who were
5,small,4.0,1.0,1.0,JJ,acl:relcl,4.0,4.0,4.0,4.0,-3.0,66,"To those who were small and few against the wilderness , the success of liberty demanded the strength of union .",6,5,1,0.000671140939597315,1.0,1.0,0.0,0.0,18,0.000455892409391384,0.0344827586206897,1.0,7.57086157514952,2.394192558423,were small,who were small
6,and,3.0,1.0,1.0,CC,cc,5.0,5.0,5.0,5.0,-4.0,66,"To those who were small and few against the wilderness , the success of liberty demanded the strength of union .",6,5,67,0.0449664429530201,1.0,1.0,1.51634250610641,0.109282508878916,1549,0.0392320745637363,0.166666666666667,1.0,2.60053892310722,0.707957414545442,small and,were small and
7,few,3.0,1.0,1.0,JJ,acl:relcl,3.0,3.0,3.0,3.0,-2.0,66,"To those who were small and few against the wilderness , the success of liberty demanded the strength of union .",6,5,1,0.000671140939597315,0.0149253731343284,1.0,6.06608919045777,0.0,17,0.000430565053314085,0.00193673337637185,0.333333333333333,7.24005963884311,3.11306846872943,and few,small and few
8,against,6.0,2.0,1.0,IN,case,4.0,4.0,4.0,4.0,-3.0,66,"To those who were small and few against the wilderness , the success of liberty demanded the strength of union .",6,5,2,0.00134228187919463,1.0,1.0,0.0,0.0,23,0.000582529189777879,0.0588235294117647,0.333333333333333,2.87075151423729,0.608450149428646,few against,and few against
9,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,66,"To those who were small and few against the wilderness , the success of liberty demanded the strength of union .",6,5,72,0.0483221476510067,0.5,1.0,2.25447828278002,0.330390496933931,2261,0.0572651520907732,0.217391304347826,1.0,2.74917326769894,0.87789225295395,against the,few against the
10,wilderness,8.0,3.0,1.0,NN,nmod:against,2.0,2.0,2.0,2.0,-1.0,66,"To those who were small and few against the wilderness , the success of liberty demanded the strength of union .",6,5,1,0.000671140939597315,0.0138888888888889,1.0,6.16992500144231,0.0,2,5.06547121545982e-05,0.000442282176028306,0.2,6.07137263837576,1.16096404744368,the wilderness,against the wilderness
11,",",,,,",",,,,,,,66,"To those who were small and few against the wilderness , the success of liberty demanded the strength of union .",6,5
12,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,66,"To those who were small and few against the wilderness , the success of liberty demanded the strength of union .",6,5,72,0.0483221476510067,0.0253164556962025,1.0,2.25447828278002,0.330390496933931,2261,0.0572651520907732,0.0601769911504425,1.0,2.74917326769894,0.87789225295395,", the","wilderness , the"
13,success,6.0,2.0,1.0,NN,nsubj,3.0,3.0,3.0,3.0,-2.0,66,"To those who were small and few against the wilderness , the success of liberty demanded the strength of union .",6,5,1,0.000671140939597315,0.0138888888888889,0.5,6.16992500144231,1.0,12,0.000303928272927589,0.00221141088014153,0.00735294117647059,7.66928106457578,3.91085214187555,the success,", the success"
14,of,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,66,"To those who were small and few against the wilderness , the success of liberty demanded the strength of union .",6,5,57,0.038255033557047,1.0,1.0,0.648362911907467,0.101996161249422,1691,0.0428285591267128,0.416666666666667,1.0,1.70240777240252,0.42749345896955,success of,the success of
15,liberty,6.0,3.0,1.0,NN,nmod:of,2.0,2.0,2.0,2.0,-1.0,66,"To those who were small and few against the wilderness , the success of liberty demanded the strength of union .",6,5,5,0.00335570469798658,0.0175438596491228,1.0,6.04391364809723,0.2,46,0.00116505837955576,0.00887049083382614,0.6,7.03088931909842,1.5400110764578,of liberty,success of liberty
16,demanded,8.0,3.0,1.0,VBD,root,2.0,2.0,2.0,2.0,-1.0,66,"To those who were small and few against the wilderness , the success of liberty demanded the strength of union .",6,5,2,0.00134228187919463,0.2,1.0,2.32192809488736,0.792481250360578,3,7.59820682318973e-05,0.0217391304347826,0.0666666666666667,7.23617158706042,3.02560519901694,liberty demanded,of liberty demanded
17,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,66,"To those who were small and few against the wilderness , the success of liberty demanded the strength of union .",6,5,72,0.0483221476510067,0.5,1.0,2.25447828278002,0.330390496933931,2261,0.0572651520907732,0.333333333333333,1.0,2.74917326769894,0.87789225295395,demanded the,liberty demanded the
18,strength,7.0,1.0,1.0,NN,dobj,2.0,2.0,2.0,2.0,-1.0,66,"To those who were small and few against the wilderness , the success of liberty demanded the strength of union .",6,5,2,0.00134228187919463,0.0277777777777778,1.0,5.16992500144231,1.72971580931865,43,0.00108907631132386,0.00309597523219814,1.0,6.13867698365138,2.0871125791621,the strength,demanded the strength
19,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,66,"To those who were small and few against the wilderness , the success of liberty demanded the strength of union .",6,5,57,0.038255033557047,1.0,1.0,0.648362911907467,0.101996161249422,1691,0.0428285591267128,0.162790697674419,0.571428571428571,1.70240777240252,0.42749345896955,strength of,the strength of
20,union,6.0,2.0,1.0,NN,nmod:of,1.0,1.0,1.0,1.0,0.0,66,"To those who were small and few against the wilderness , the success of liberty demanded the strength of union .",6,5,7,0.00469798657718121,0.0175438596491228,0.5,5.04766285817071,1.00634201705121,20,0.000506547121545982,0.000591366055588409,0.142857142857143,6.69964981121648,2.5886048360961,of union,strength of union
21,.,,,,.,,,,,,,66,"To those who were small and few against the wilderness , the success of liberty demanded the strength of union .",6,5
1,Two,2.0,1.0,1.0,CD,nummod,4.0,4.0,4.0,4.0,-3.0,67,Two centuries of change have made this true again .,3,3,1,0.000671140939597315,0.00892857142857143,0.0,6.8073549220576,0.0,16,0.000405237697236785,0.00122448979591837,0.0,6.87184570194612,1.37356322125533,<s> two,
2,centuries,7.0,3.0,1.0,NNS,nsubj,3.0,3.0,3.0,3.0,-2.0,67,Two centuries of change have made this true again .,3,3,1,0.000671140939597315,1.0,1.0,0.0,0.0,14,0.000354582985082187,0.4375,0.666666666666667,4.4283258012385,0.861767340339304,two centuries,<s> two centuries
3,of,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,67,Two centuries of change have made this true again .,3,3,57,0.038255033557047,1.0,1.0,0.648362911907467,0.101996161249422,1691,0.0428285591267128,0.214285714285714,0.285714285714286,1.70240777240252,0.42749345896955,centuries of,two centuries of
4,change,4.0,1.0,1.0,NN,nmod:of,2.0,2.0,2.0,2.0,-1.0,67,Two centuries of change have made this true again .,3,3,9,0.00604026845637584,0.0526315789473684,1.0,3.43600028027788,0.398329166746795,37,0.000937112174860066,0.00473092844470727,0.333333333333333,6.54570997716515,1.72504421320001,of change,centuries of change
5,have,3.0,1.0,1.0,VBP,aux,3.0,3.0,2.0,3.0,-1.75,67,Two centuries of change have made this true again .,3,3,18,0.0120805369127517,0.111111111111111,0.333333333333333,2.06719188500321,0.986142574249383,292,0.00739558797457133,0.027027027027027,0.125,3.80977694940257,2.02414628145526,change have,of change have
6,made,3.0,1.0,1.0,VBN,root,2.0,2.0,2.0,2.0,-1.0,67,Two centuries of change have made this true again .,3,3,5,0.00335570469798658,0.0555555555555556,1.0,3.34643348513268,1.26438561897747,33,0.00083580275055087,0.0308219178082192,1.0,5.86051217350856,2.99309072465967,have made,change have made
7,this,3.0,1.0,1.0,DT,nsubj,4.0,4.0,2.0,4.0,-2.5,67,Two centuries of change have made this true again .,3,3,19,0.012751677852349,0.2,1.0,2.92269704461696,0.297045062619722,323,0.00818073601296761,0.0303030303030303,0.111111111111111,4.74961945634651,1.34904796006705,made this,have made this
8,true,3.0,1.0,1.0,JJ,xcomp,2.0,2.0,2.0,2.0,-1.0,67,Two centuries of change have made this true again .,3,3,1,0.000671140939597315,0.0526315789473684,1.0,4.24792751344359,0.0,18,0.000455892409391384,0.00309597523219814,1.0,7.14899843850026,2.28959279957787,this true,made this true
9,again,4.0,2.0,1.0,RB,advmod,1.0,1.0,1.0,1.0,0.0,67,Two centuries of change have made this true again .,3,3,5,0.00335570469798658,1.0,1.0,1.15097750043269,0.464385618977472,35,0.000886457462705468,0.0555555555555556,1.0,4.34291347773587,1.44992521422055,true again,this true again
10,.,,,,.,,,,,,,67,Two centuries of change have made this true again .,3,3
1,No,2.0,1.0,1.0,RB,neg,4.0,4.0,3.0,4.0,-2.75,68,"No longer need capitalist and worker , farmer and clerk , city and countryside , struggle to divide our bounty .",1,1,4,0.00268456375838926,0.00892857142857143,0.0,4.03680123123556,0.951838730514401,123,0.00311526479750779,0.00530612244897959,0.0,5.8579062144292,1.81896902285351,<s> no,
2,longer,5.0,2.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,68,"No longer need capitalist and worker , farmer and clerk , city and countryside , struggle to divide our bounty .",1,1,1,0.000671140939597315,0.25,1.0,2.0,0.0,11,0.00027860091685029,0.0813008130081301,0.0769230769230769,4.00061490949446,1.65919877304767,no longer,<s> no longer
3,need,3.0,1.0,1.0,VBP,root,2.0,2.0,2.0,2.0,-1.0,68,"No longer need capitalist and worker , farmer and clerk , city and countryside , struggle to divide our bounty .",1,1,1,0.000671140939597315,1.0,1.0,0.0,0.0,44,0.00111440366740116,0.0909090909090909,0.1,6.01301043269561,2.98487116370266,longer need,no longer need
4,capitalist,10.0,4.0,1.0,NN,nsubj,4.0,4.0,4.0,4.0,-3.0,68,"No longer need capitalist and worker , farmer and clerk , city and countryside , struggle to divide our bounty .",1,1,1,0.000671140939597315,1.0,1.0,0.0,0.0,1,2.53273560772991e-05,0.0227272727272727,1.0,5.4594316186373,0.0,need capitalist,longer need capitalist
5,and,3.0,1.0,1.0,CC,cc,5.0,5.0,5.0,5.0,-4.0,68,"No longer need capitalist and worker , farmer and clerk , city and countryside , struggle to divide our bounty .",1,1,67,0.0449664429530201,1.0,1.0,1.51634250610641,0.109282508878916,1549,0.0392320745637363,1.0,1.0,2.60053892310722,0.707957414545442,capitalist and,need capitalist and
6,worker,4.0,2.0,1.0,NN,nsubj,3.0,3.0,3.0,3.0,-2.0,68,"No longer need capitalist and worker , farmer and clerk , city and countryside , struggle to divide our bounty .",1,1,1,0.000671140939597315,0.0149253731343284,1.0,6.06608919045777,0.0,1,2.53273560772991e-05,0.000645577792123951,1.0,10.5971214287896,0.0,and worker,capitalist and worker
7,",",,,,",",,,,,,,68,"No longer need capitalist and worker , farmer and clerk , city and countryside , struggle to divide our bounty .",1,1
8,farmer,5.0,2.0,1.0,NN,appos,3.0,3.0,3.0,3.0,-2.0,68,"No longer need capitalist and worker , farmer and clerk , city and countryside , struggle to divide our bounty .",1,1,1,0.000671140939597315,0.0126582278481013,1.0,6.3037807481771,0.0,1,2.53273560772991e-05,0.000442477876106195,1.0,11.1421070573025,0.0,", farmer","worker , farmer"
9,and,3.0,1.0,1.0,CC,cc,4.0,4.0,4.0,4.0,-3.0,68,"No longer need capitalist and worker , farmer and clerk , city and countryside , struggle to divide our bounty .",1,1,67,0.0449664429530201,1.0,1.0,1.51634250610641,0.109282508878916,1549,0.0392320745637363,1.0,1.0,2.60053892310722,0.707957414545442,farmer and,", farmer and"
10,clerk,4.0,1.0,1.0,NN,appos,3.0,3.0,3.0,3.0,-2.0,68,"No longer need capitalist and worker , farmer and clerk , city and countryside , struggle to divide our bounty .",1,1,1,0.000671140939597315,0.0149253731343284,1.0,6.06608919045777,0.0,1,2.53273560772991e-05,0.000645577792123951,1.0,10.5971214287896,0.0,and clerk,farmer and clerk
11,",",,,,",",,,,,,,68,"No longer need capitalist and worker , farmer and clerk , city and countryside , struggle to divide our bounty .",1,1
12,city,4.0,2.0,1.0,NN,conj:and,3.0,3.0,3.0,3.0,-2.0,68,"No longer need capitalist and worker , farmer and clerk , city and countryside , struggle to divide our bounty .",1,1,1,0.000671140939597315,0.0126582278481013,1.0,6.3037807481771,0.0,6,0.000151964136463795,0.000442477876106195,1.0,9.37295433603453,3.61469130689299,", city","clerk , city"
13,and,3.0,1.0,1.0,CC,cc,4.0,4.0,4.0,4.0,-3.0,68,"No longer need capitalist and worker , farmer and clerk , city and countryside , struggle to divide our bounty .",1,1,67,0.0449664429530201,1.0,1.0,1.51634250610641,0.109282508878916,1549,0.0392320745637363,0.5,1.0,2.60053892310722,0.707957414545442,city and,", city and"
14,countryside,9.0,3.0,2.0,NN,conj:and,2.0,2.0,2.0,2.0,-1.0,68,"No longer need capitalist and worker , farmer and clerk , city and countryside , struggle to divide our bounty .",1,1,1,0.000671140939597315,0.0149253731343284,1.0,6.06608919045777,0.0,1,2.53273560772991e-05,0.000645577792123951,0.333333333333333,10.5971214287896,1.58496250072116,and countryside,city and countryside
15,",",,,,",",,,,,,,68,"No longer need capitalist and worker , farmer and clerk , city and countryside , struggle to divide our bounty .",1,1
16,struggle,7.0,2.0,1.0,VB,ccomp,2.0,2.0,2.0,2.0,-1.0,68,"No longer need capitalist and worker , farmer and clerk , city and countryside , struggle to divide our bounty .",1,1,1,0.000671140939597315,0.0126582278481013,1.0,6.3037807481771,0.0,9,0.000227946204695692,0.000442477876106195,1.0,7.08650540653809,2.4112308862817,", struggle","countryside , struggle"
17,to,2.0,1.0,1.0,TO,mark,3.0,3.0,3.0,3.0,-2.0,68,"No longer need capitalist and worker , farmer and clerk , city and countryside , struggle to divide our bounty .",1,1,36,0.0241610738255034,1.0,1.0,1.89969993145096,0.243926658709018,1169,0.0296076792543626,0.222222222222222,1.0,2.80922440399267,0.755386798616441,struggle to,", struggle to"
18,divide,5.0,2.0,1.0,VB,xcomp,2.0,2.0,2.0,2.0,-1.0,68,"No longer need capitalist and worker , farmer and clerk , city and countryside , struggle to divide our bounty .",1,1,1,0.000671140939597315,0.0277777777777778,1.0,5.16992500144231,0.0,4,0.000101309424309196,0.000855431993156544,0.5,9.36577187705704,2.32594518704428,to divide,struggle to divide
19,our,2.0,2.0,1.0,PRP$,nmod:poss,3.0,3.0,3.0,3.0,-2.0,68,"No longer need capitalist and worker , farmer and clerk , city and countryside , struggle to divide our bounty .",1,1,32,0.0214765100671141,1.0,1.0,2.68814774005552,0.25,904,0.0228959298938784,0.25,1.0,3.58738322881247,1.02606624233911,divide our,to divide our
20,bounty,5.0,2.0,1.0,NN,dobj,1.0,1.0,1.0,1.0,0.0,68,"No longer need capitalist and worker , farmer and clerk , city and countryside , struggle to divide our bounty .",1,1,2,0.00134228187919463,0.03125,1.0,5.58496250072116,0.0,5,0.000126636780386495,0.00110619469026549,1.0,7.11950452244959,1.85147756853853,our bounty,divide our bounty
21,.,,,,.,,,,,,,68,"No longer need capitalist and worker , farmer and clerk , city and countryside , struggle to divide our bounty .",1,1
1,By,2.0,1.0,1.0,IN,mark,4.0,4.0,3.0,4.0,-2.75,69,By working shoulder to shoulder together we can increase the bounty of all .,4,4,2,0.00134228187919463,0.00892857142857143,0.0,3.4036774610288,0.0,221,0.0055973456930831,0.0036734693877551,0.0,2.9913459476461,0.712673273225197,<s> by,
2,working,5.0,2.0,1.0,VBG,advcl,3.0,3.0,3.0,3.0,-2.0,69,By working shoulder to shoulder together we can increase the bounty of all .,4,4,1,0.000671140939597315,0.5,1.0,1.0,0.0,8,0.000202618848618393,0.00452488687782805,0.111111111111111,7.50665091251199,1.29984296149227,by working,<s> by working
3,shoulder,5.0,2.0,1.0,NN,dobj,3.0,3.0,3.0,3.0,-2.0,69,By working shoulder to shoulder together we can increase the bounty of all .,4,4,2,0.00134228187919463,1.0,1.0,2.58496250072116,0.0,2,5.06547121545982e-05,0.125,1.0,6.59552960726583,0.0,working shoulder,by working shoulder
4,to,2.0,1.0,1.0,TO,mark,4.0,4.0,4.0,4.0,-3.0,69,By working shoulder to shoulder together we can increase the bounty of all .,4,4,36,0.0241610738255034,0.5,1.0,1.89969993145096,0.243926658709018,1169,0.0296076792543626,0.5,1.0,2.80922440399267,0.755386798616441,shoulder to,working shoulder to
5,shoulder,5.0,2.0,1.0,VB,advcl,3.0,3.0,3.0,3.0,-2.0,69,By working shoulder to shoulder together we can increase the bounty of all .,4,4,2,0.00134228187919463,0.0277777777777778,1.0,2.58496250072116,0.0,2,5.06547121545982e-05,0.000855431993156544,1.0,6.59552960726583,0.0,to shoulder,shoulder to shoulder
6,together,6.0,3.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,69,By working shoulder to shoulder together we can increase the bounty of all .,4,4,2,0.00134228187919463,0.5,1.0,1.0,0.0,61,0.00154496872071524,0.5,1.0,5.03583114520864,1.46967939876581,shoulder together,to shoulder together
7,we,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,69,By working shoulder to shoulder together we can increase the bounty of all .,4,4,34,0.0228187919463087,0.5,1.0,2.64463727622625,0.448685026525208,1021,0.0258592305549224,0.0983606557377049,1.0,3.31849557808692,1.00709304700192,together we,shoulder together we
8,can,3.0,1.0,1.0,MD,aux,3.0,3.0,2.0,3.0,-1.75,69,By working shoulder to shoulder together we can increase the bounty of all .,4,4,5,0.00335570469798658,0.0588235294117647,1.0,3.2503482559103,0.69188632372746,223,0.0056480004052377,0.0636630754162586,0.666666666666667,4.27733235174731,2.00391184416206,we can,together we can
